"","Status","w","y","x"
"36","control",-1.0383416295353,0.116464154068057,-0.480736432980242
"37","control",0.203171807194458,2.97041962787708,-0.0781320190802444
"38","control",1.82396281487992,2.49514141513596,1.57882253069774
"39","control",-1.20117564473958,-0.392593031295683,-1.230241513135
"40","control",-0.205317001592032,0.97087553027862,-0.404316757982271
"41","control",-0.221460173770252,1.58391186024455,-0.0751068043570107
"42","control",0.915199389611075,1.93812059248833,-0.0416302381953517
"43","control",-0.273284834565565,0.451527476624965,-0.694060645690606
"44","control",0.627465460598815,0.999262451791731,-0.280519175483927
"45","control",1.32676850038932,2.3067534379546,1.42407175774115
"46","control",-1.85680798602198,-0.607980999914643,-1.81864893225943
"47","control",0.0317941288316528,1.31039902195521,-0.290759868493244
"48","control",-2.68541859144782,-1.53821244838205,-2.35582791123671
"49","control",-1.05582962677968,-2.02733418230307,-1.71219896940328
"50","control",-1.59937035847876,-0.577664771462733,-1.39203654540363
"51","control",-0.307425981579694,2.1210697554521,0.120626354613908
"52","control",-1.68402207732457,0.280999319845873,-1.29079720593653
"53","control",-0.185946421654927,-0.162182745002726,-0.359018395124674
"54","control",-2.48540333207447,-3.39721792245487,-3.02430619413011
"55","control",2.34254541672932,2.80307314595834,2.10012043458519
"56","control",1.93832830729633,2.37564355414694,1.12074909409477
"57","control",-0.984149806138873,0.554805957643444,-0.880145632645086
"58","control",-2.88485122483764,-1.76696977894065,-1.77283545483357
"59","control",0.00662683525786489,1.683288950282,1.09491308398771
"60","control",0.484103124920611,1.33469968685815,-0.110247699177752
"61","control",0.53307303898833,1.40591751086384,0.311958997155751
"62","control",1.38516671476525,2.19194658387196,0.694328486512691
"63","control",-0.89940097573075,-1.88559632371729,-1.92388869428293
"64","control",0.858899241542959,1.79090436047501,1.2190629648528
"65","control",-2.57856064606471,-1.30999108779349,-1.47745887318942
"66","control",1.1489624571331,1.49157913010765,0.954390351589888
"67","control",-1.01768688217697,-0.0181673832771727,-1.35181960103394
"68","control",-0.244314513534389,-0.205376043552142,-0.572849712511985
"69","control",-1.55293209882201,-0.627807635787641,-1.39255483743095
"70","control",0.01570854436457,0.414764070298161,-0.348027697194676
"71","control",-0.0507259249871196,1.55636357631777,0.698784885969433
"72","control",-0.364180523665581,0.861924235440681,-0.708790051124623
"73","control",-0.234209663078259,1.04781079438683,-0.1962879742577
"74","control",2.16976105443478,3.22281304762685,1.72706757162439
"75","control",-0.569467325594935,1.45160345290723,-0.312280145164548
"76","control",1.12192669911821,1.80209508845213,0.446771289872324
"77","control",-0.0856058041901565,0.18481559302531,-0.30509019091708
"78","control",0.58576911448366,1.02242881413139,0.423825124237517
"79","control",1.34469581246794,-0.171934600641415,0.30918438534276
"80","control",-0.16962932648223,1.05235973269656,-0.82056226017621
"81","control",2.00090008328714,2.54004379779938,0.803791437301273
"82","control",-0.439671731691565,0.970649013615629,-0.394395206694361
"83","control",-1.84186542591538,-1.34267868143986,-1.47452653582765
"84","control",2.11610480280903,0.8754867251571,0.858851432030555
"85","control",-0.904122142327011,0.924422866333315,-0.472879227305892
"86","control",1.4908708315369,2.31512008227346,0.793260703072725
"87","control",-0.165157384481259,1.59262619598261,0.361422327709504
"88","control",0.516986447547698,1.75803733275009,0.390697393828012
"89","control",1.34349249580651,2.34902929519009,0.710426591794571
"90","control",-0.216138249663174,1.23648268874049,-0.067881629547719
"91","control",0.184754038899878,1.38456998522139,0.194540275536171
"92","control",-1.42670536550604,-2.68489883025235,-2.16810948089815
"93","control",-1.0088259081025,0.620287943103286,-0.661490486900085
"94","control",0.0765902854055482,1.71654388377984,-0.41851062681311
"95","control",-0.458701871670216,1.64373260755263,-0.153666630006587
"96","control",-2.96523634869434,-2.64587344539802,-2.79723698586184
"97","control",-0.794114551781444,1.3803639098155,-0.379179145015357
"98","control",-1.0392433004348,0.051227085641659,-0.325191071933692
"99","control",-0.491358531749148,1.96747384919022,0.505229661424143
"100","control",-1.37131179998742,-0.161358553697689,-1.13300498793009
"101","control",-1.09438121643414,0.188504944359891,-1.15079282838965
"102","control",0.952090951637399,2.09824474160959,0.964794605249523
"103","control",0.890775316425245,0.882866337554859,0.141692424194894
"104","control",1.9715838233694,1.38561796975436,1.13202292973528
"105","control",0.571753651830436,1.07613340636407,0.417234880653516
"106","control",-1.09630347616588,0.186699273099369,-0.646022340896235
"107","control",0.239485111394505,1.58693954785461,-0.0329324862745447
"108","control",0.115833269247999,0.468252769151591,-0.923366883603156
"109","control",-0.975526265508297,0.751753150843599,-0.69569609808528
"110","control",1.41867987558559,1.25190699986228,-0.614873980883103
"111","control",1.18982036451236,1.9578823630765,0.460415073239062
"112","control",-0.335660047765289,1.2444751108123,-0.344740978558514
"113","control",-1.78646721454904,-0.0332889567614765,-1.42682940638977
"114","control",-0.121086433967527,1.61692140033971,0.0397638089052143
"115","control",0.518604028632827,1.94340997406885,1.68003378306155
"116","control",-0.913248766396888,1.08159071182135,-0.711189853230301
"117","control",0.586319841942769,1.15402196846151,0.0983201401845989
"118","control",-0.244341927875553,1.65976553032294,0.665894807399866
"119","control",0.239187881684522,1.78276913833064,0.340313418068602
"120","control",-2.29188096634837,-2.18534784621254,-2.12074373215328
"121","control",-1.18754529554859,-0.283647070335471,-1.43997066714447
"122","control",-0.348197507711865,1.45318477667791,0.0705959143090024
"123","control",-0.492915707254397,2.78574236192638,0.288952569078511
"124","control",-0.590382709086493,1.43260210913187,0.0576327279155933
"125","control",-1.22860662239845,0.070876200323578,-0.907772039976372
"126","control",0.808689075693181,2.77493015721758,0.976068035585766
"127","control",-0.518419510447722,0.402157954410509,-1.03105291040728
"128","control",-0.482524626026486,1.00907476015148,0.294146824651724
"129","control",2.36638308833616,2.48169390075933,2.16379814336537
"130","control",1.59123212798343,3.48420275496389,1.25422541071034
"131","control",0.815099692691003,0.996106757244819,-0.253479342876368
"132","control",-1.23712797760455,0.663018031264102,-0.635272734147745
"133","control",-0.136733434328468,0.0296016323473184,-0.481653840343675
"134","control",-1.78367141646423,0.289663882490462,-1.03074489434485
"135","control",-0.0639388300772626,2.27475103040182,0.421250699697538
"136","control",-0.536292644491533,0.990917055880006,-0.62674057144523
"137","control",1.18438038327552,0.87740321095322,0.386937275110945
"138","control",0.690191971808944,2.53746398131018,1.72552834174345
"139","control",0.556166779174103,2.09818187453743,1.05284707509658
"140","control",-2.53627985100475,0.259909216360938,-1.01015235822112
"141","control",-0.0437370272083072,0.783098454042736,-0.135296332009754
"142","control",1.26434672571248,1.85510147670044,0.724891635175165
"143","control",0.236978251471096,0.900540610940771,-0.611565693028064
"144","control",1.59063680085393,1.90827884510938,1.61823100250994
"145","control",-0.29412292598351,1.11231919457413,-0.492251995770158
"146","control",0.459552359132797,2.39927358443824,1.00545105413986
"147","control",-1.07978190849548,1.54414835664645,-0.228441464976672
"148","control",-1.87611064546846,-1.94202201296108,-1.8415837413932
"149","control",-1.1644080216554,0.427061725353145,-0.135174860021289
"150","control",2.60223278887027,2.62747195847584,2.09700388909508
"151","control",-1.30953578436592,1.38609358723089,-1.04895016449066
"152","control",-1.8048471441138,0.222158946283477,-1.54583558223827
"153","control",-0.809388411920782,0.639069597407947,-0.449467612961042
"154","control",-1.30596670006054,-0.848375517749096,-1.95613342413175
"155","control",-0.995301493801895,0.190777532935495,-0.684682872552794
"156","control",2.56260110988218,2.62543121356509,2.75318836312335
"157","control",-1.36088839052292,0.686711662802522,-0.702983517525943
"158","control",0.345824805950907,1.72352120561131,0.318204938562033
"159","control",-1.14226569480755,0.739780345887326,-0.438211692083577
"160","control",1.62987120791441,1.73918005857914,0.765357881988865
"161","control",0.482561969400638,2.39973929507636,1.25954750484397
"162","control",-0.396855231948323,-1.13852312032567,-1.21569126055337
"163","control",0.0709748411379667,0.548296952272945,-0.369430392081467
"164","control",0.625407875217662,1.22425819518361,-0.171317262294604
"165","control",-1.77309245988113,0.708048536914191,-1.22037192375541
"166","control",0.38876000386879,1.22758299495522,0.476414027162513
"167","control",0.854578885879694,2.08944589640377,0.998326458286392
"168","control",-0.439849364504234,-1.20793236259703,-1.80560305083351
"169","control",-0.257400760759467,0.134791564693726,-0.706054490196281
"170","control",-0.170721098466932,0.671639642294086,-0.252341559543864
"171","control",1.4091717300554,1.13620686281654,1.06627980582786
"172","control",-0.293051951636129,1.30769372958622,-0.722433669739338
"173","control",-1.86103427365873,-0.917260565629034,-1.54904019919096
"174","control",-1.01735325032732,-0.190622237494612,-1.06477666313137
"175","control",-1.07782797943327,0.869151960323935,-0.769473577857779
"176","control",-3.00313343313022,-1.84506017914282,-2.07723382305525
"177","control",1.90430528191492,1.48717553696322,1.78418896581112
"178","control",-0.0970084483768557,1.6564118909852,-0.378197682148177
"179","control",-0.840878271616887,0.980028765205167,-0.0221142116973255
"180","control",0.0918814523924532,2.24611443312078,0.95118187656058
"181","control",0.159458858963474,0.24458147742139,-0.784937343576977
"182","control",-0.514626947798814,1.19195330051171,-0.560894127644925
"183","control",0.0913206732216019,1.36921656048329,0.453254317830224
"184","control",1.03953829381643,2.30670808938253,1.22938065510559
"185","control",-1.06022968519617,-1.99329470964112,-2.51729931155548
"186","control",-0.761602767793282,0.768684274097852,-0.534919998291983
"187","control",-2.63899129352169,-2.65649206292369,-2.34976182750244
"188","control",-0.458427318363526,1.5058714673351,0.470907567439771
"189","control",-0.424942497200915,1.79184007534713,-0.175446318142873
"190","control",-0.412025324425016,1.22275420282326,-0.152182564829108
"191","control",-0.986975739620916,1.22180269042573,0.395301505208585
"192","control",-1.63267358981417,-0.695408634600273,-1.4865666725653
"193","control",-0.660049867854992,0.0690649511934078,-0.635444458560001
"194","control",0.407931882297933,1.53877940893855,0.284953746124764
"195","control",1.16319405016774,0.931422671287631,0.382068369523909
"196","control",0.340748130963944,1.32397897513563,0.971860861100711
"197","control",-0.772546768786072,2.50975097564126,-0.303482243980252
"198","control",-0.239496834657911,1.21957588298915,-0.292197240860451
"199","control",-1.51866166646812,0.149501887003581,-0.749033574342384
"200","control",-0.0875293822450138,1.01353180088993,-0.249238809683676
"201","control",-1.74719686998332,0.393872006642942,-1.09200798592231
"202","control",-1.08189191086768,-1.08674357497951,-1.43020437652307
"203","control",0.444085018355986,0.708948007496943,0.449131904030001
"204","control",-1.18615784005681,1.43644669834105,-0.0945973738682896
"205","control",-0.0320517401552641,0.60217021127904,-0.499178023898154
"206","control",0.364867249771238,2.55570525484358,0.935420971673393
"207","control",0.700946572242346,2.36479969174027,1.32487687630255
"208","control",0.207826092729143,0.732543008484114,-0.159834591050557
"209","control",-1.37489232673235,0.821764619876971,-0.490904446141203
"210","control",1.11583921363528,2.11629465224361,1.43048090897782
"211","control",-1.44919202350098,-0.224483329979578,-0.965453045690865
"212","control",-1.05975604409775,-0.310089784963163,-0.879182996560953
"213","control",-0.758530244864443,-0.715738825646474,-1.75406446324236
"214","control",-1.02319383741936,0.967934069980239,-0.80092318221575
"215","control",-1.09464873014785,0.581188768811889,-0.732712384691558
"216","control",1.47062348538622,2.29312700795655,0.170169943531865
"217","control",-1.05731380100124,1.75496170365111,-0.612222723768887
"218","control",0.312681024151478,1.64865555186137,0.758062922585706
"219","control",0.154214706831714,1.68810447274435,0.228179384605563
"220","control",0.887432240724403,0.0849368597434944,-0.462441027523023
"221","control",0.707130551316874,0.852016868002844,-0.488511745036454
"222","control",-2.20316950687625,-2.00696535825311,-1.84382719616972
"223","control",-0.733473809621904,0.432472826477879,-1.13089311721641
"224","control",-0.109922916999192,0.366772191552889,-0.16404727177412
"225","control",-0.663144690750033,1.16672691433713,0.301948050927087
"226","control",-1.52311358488694,0.813117520280489,-1.16594895172317
"227","control",0.543426142342552,2.21053887191735,1.13060720942543
"228","control",-0.245786073592899,1.27122943507218,-0.248975010894402
"229","control",-0.337001058316926,1.45283143846046,-0.763371025811326
"230","control",0.323047781224134,0.550041385346642,-0.163726018316824
"231","control",-0.676969894490203,1.58469572694927,-0.309611562643393
"232","control",-0.429256030828041,1.06797567920998,0.0446095232186581
"233","control",-2.41705078307082,-0.846689562262054,-1.52497500684752
"234","control",-0.60162527466143,0.679239822509359,-0.946869659797591
"235","control",0.0193979230171515,1.69556853966042,0.477904593261443
"236","control",-1.58553190431888,-0.144111477698917,-1.22591561313022
"237","control",-2.5151610704488,-0.76492754459846,-1.71672003805538
"238","control",1.1281773066424,0.666884367444467,0.378325749392994
"239","control",-3.48690080325141,-0.421737418182204,-1.60825539267315
"240","control",0.489566585445627,1.63261791362614,0.165980028765051
"241","control",-0.774551321346683,1.13175585882863,-0.427341359780079
"242","control",-0.537282830797525,-0.554298827603635,-0.954152573619363
"243","control",2.05594352296758,1.96606086502394,0.838489380698599
"244","control",2.1733264831077,2.6029105653226,1.29381470758047
"245","control",-0.816626550611347,-0.508467849346942,-1.06429764561273
"246","treatment",1.54313200678873,2.75463888575946,1.01731798500487
"247","treatment",-0.478888560824615,1.10427289796641,-0.973913962846529
"248","treatment",0.192482517384721,1.7648761447359,0.00911023752909225
"249","treatment",-1.05832738847688,3.10911648208761,-0.237843146043718
"250","treatment",-0.141220272969409,2.69943226056308,-0.188292716022217
"251","treatment",-0.641748473019735,2.36101961344697,-0.392456121505323
"252","treatment",0.321792531877872,2.77327579828153,0.163840997667439
"253","treatment",-0.132425781013381,1.82837128435622,-0.507012292391119
"254","treatment",0.328049259104333,2.36019729484268,-0.360067829295154
"255","treatment",-1.28730990373698,1.89267393545554,0.0374758487985488
"256","treatment",-1.61038473420462,2.99771779689676,-0.496092539996972
"257","treatment",-0.0234326203552544,2.00996908014778,-0.353264350850781
"258","treatment",1.46813336347854,2.99223765460233,2.02403110756069
"259","treatment",-0.159949137205624,2.55628302714592,-0.747371536394786
"260","treatment",-0.199604373886264,1.41752449984184,-1.11891381738315
"261","treatment",-0.756080210727199,2.39044540625591,0.205213839175413
"262","treatment",2.12573663881342,2.9631505700561,1.51819792606761
"263","treatment",-1.47227820488358,-0.0459817167999029,-1.3467590947001
"264","treatment",-0.640070588156722,2.00307225166681,-0.089846505365383
"265","treatment",0.361979609808647,2.51610255878661,1.05732675594557
"266","treatment",-0.0406041410273918,1.18809151654293,0.491914392581934
"267","treatment",-0.188673048901245,2.0702354174577,0.330618384537668
"268","treatment",-0.0704024545851481,1.91466287936478,0.39173658167441
"269","treatment",1.57351277327061,2.30879708382838,-0.113044186258696
"270","treatment",0.0407674608972933,1.86580025785305,0.120103341486081
"271","treatment",0.18352748627643,2.4777358245486,-0.162638406498294
"272","treatment",3.47548511776442,5.36165346761161,2.83739212573772
"273","treatment",1.87716395669702,2.55088590759237,0.71214982292774
"274","treatment",-1.39429044157509,1.20999954800942,-0.292535043642859
"275","treatment",-0.734197922798546,2.12625262273686,-0.199490309804862
"276","treatment",1.91398298707502,2.21510154290109,0.802533818716999
"277","treatment",0.147569104684142,2.60698998278647,0.165875778052824
"278","treatment",-0.976021985095235,2.22254282237308,-0.702191339441366
"279","treatment",-1.32663147764318,0.251633787355371,-1.01925750780954
"280","treatment",-1.92802548582904,1.94217843407591,-0.662467279926915
"281","treatment",0.770017682228396,2.22608404923456,0.431989344915633
"282","treatment",-1.30078003702547,0.365797426794998,-1.28669825092512
"283","treatment",-2.27065884470095,1.33554119355989,-1.28057926469309
"284","treatment",1.42723113840224,2.32938656517859,0.724763700639411
"285","treatment",-0.488875176042195,3.35270805118225,0.0348470886155348
"286","treatment",0.527370569777173,2.52739684790979,0.632829693452702
"287","treatment",0.0552467998600497,3.02760188448096,0.288568591341758
"288","treatment",0.437612447029613,2.5083131934258,0.786605871420675
"289","treatment",-0.335883541413826,1.62346219882819,-0.677145980061045
"290","treatment",0.479604104976122,2.83721488521966,0.337296200235724
"291","treatment",-0.089509621920485,2.47685949103805,0.026964467182531
"292","treatment",-1.42230794310683,-0.285970828787814,-1.29994142871047
"293","treatment",-0.592468429455004,1.91448245623729,-0.143360805081138
"294","treatment",-1.52100862904848,1.47211960009197,-0.654685384686424
"295","treatment",0.455763182528887,1.74248382258042,0.45748074604788
"296","treatment",1.44570364325617,2.64254141308057,2.20941923686798
"297","treatment",-1.26376513118784,2.19910939504836,-0.778449690153828
"298","treatment",1.41769933234018,2.56028927516746,1.87042340515104
"299","treatment",-0.470465918517123,2.21529436997051,-0.655006403842458
"300","treatment",-1.64039566905991,0.989814346306665,-1.17729435953205
"301","treatment",0.480868055196679,1.73830727329401,0.542814743281792
"302","treatment",-0.315332709685811,1.74534985083137,-0.902719457873702
"303","treatment",0.099239968172609,1.59307985894504,0.120519043943149
"304","treatment",-2.46831681853155,-3.77205424096313,-2.7825185008951
"305","treatment",-0.196366057780101,0.360491517579657,-1.23404093317245
"306","treatment",0.77745305266756,2.7364587974444,-0.118942667161763
"307","treatment",-0.871784810555395,1.7145902523731,-1.01880338356321
"308","treatment",-1.65721537495681,-2.62290360521865,-1.94844472872303
"309","treatment",1.29067642996181,2.22962856652508,1.0006054630226
"310","treatment",0.210502619517263,2.90622004039086,-0.281361793340209
"311","treatment",1.09479542527874,3.67492265171125,1.44022660247246
"312","treatment",-1.90995907525092,2.26683949642649,-0.886651432541187
"313","treatment",-1.44631621035438,0.920226706960135,-1.12208678204951
"314","treatment",1.87139177330617,2.78810196575318,1.27181230504535
"315","treatment",-0.398906780683069,2.29471438853374,-0.423296349617818
"316","treatment",0.150606158112588,1.46373217636656,0.659145150131581
"317","treatment",-0.726774725217905,3.19389380889172,0.148686028977798
"318","treatment",-0.91856745456347,0.845214255295555,-1.14755321919786
"319","treatment",0.652431417518781,2.09655717683465,0.281555377248869
"320","treatment",-0.0152062145866126,3.06287848721914,-0.520991012911864
"321","treatment",2.12091930086875,3.24455239892914,1.17281225725604
"322","treatment",1.15892077207342,1.79051324060852,0.811699027761553
"323","treatment",1.41551617082831,3.27450245788433,1.47435538347735
"324","treatment",1.1133214193651,2.38442538757605,1.05956769321824
"325","treatment",0.491720073487605,2.65034154106768,0.562690704479671
"326","treatment",-2.13651075264542,-2.23599733020432,-2.04529312051617
"327","treatment",-1.45784849703613,1.43570857182207,-0.971891637539931
"328","treatment",0.542458555290562,2.32058299389519,0.74195877642761
"329","treatment",-1.30659225785716,1.20488774151329,-1.00024327752239
"330","treatment",-0.0939275901937985,2.11679345274399,-0.121656985576201
"331","treatment",0.400879485812703,3.83745356502428,0.906814825262246
"332","treatment",-2.1129066084357,0.430876850137209,-1.35699911664458
"333","treatment",0.29390108876325,1.43839310328239,0.386883419318498
"334","treatment",-0.967244256450112,1.75972277067086,-0.83206602929649
"335","treatment",-0.469866131002289,2.16971488674413,-0.0782175233833115
"336","treatment",1.49737138821535,2.88963855216112,1.63404508536574
"337","treatment",-0.359112709270704,1.3983408872509,-0.409683951869808
"338","treatment",-2.15357127626035,-4.12065205394563,-2.4342571127681
"339","treatment",1.81301256941357,2.11856532239793,0.82558575009906
"340","treatment",-0.16490795572773,2.64520653849313,-0.341791781122742
"341","treatment",1.67401633447452,4.44925719086308,2.77837084824316
"342","treatment",-0.979151062492167,1.62179032301059,-0.570622802388305
"343","treatment",-0.577042522776247,2.08478929271076,-0.210528075863537
"344","treatment",-1.36857329158588,0.187138136918332,-1.16626308147263
"345","treatment",0.136125399560438,2.41792480706136,0.203548945837066
"346","treatment",0.391696203977244,2.34371374411144,0.5848921249762
"347","treatment",2.66317781284551,3.014925241619,1.49068052237251
"348","treatment",-0.382966828235836,2.3308044909339,-0.0771099150184763
"349","treatment",1.32094851036361,2.74338548636497,0.305481328077567
"350","treatment",1.21044217941488,2.59076983318027,1.89137639964662
"351","treatment",-0.12943212555708,2.54791185905202,-0.497371710253177
"352","treatment",-1.2585735116158,0.461479202680922,-1.16366656905064
"353","treatment",1.71879271487096,2.61388295439842,0.745685195574803
"354","treatment",-0.402453770716348,2.68866346682451,-0.209639830770261
"355","treatment",1.31571494567945,3.59517283685151,1.77765076898066
"356","treatment",0.673172555875427,2.33621621727393,0.733519196474149
"357","treatment",0.600523783445991,2.14707832188024,0.468240484516239
"358","treatment",0.147717450109107,2.52419512111647,-0.326472520959142
"359","treatment",-0.202367179671335,2.10703814592717,-0.23268568537899
"360","treatment",0.358085524307558,2.4690634869054,-0.183166048343188
"361","treatment",0.86318259809168,1.62128185435139,0.974601522191616
"362","treatment",0.0242803363852406,1.99640826849873,0.18583286490359
"363","treatment",-1.26660266941441,1.40287029902058,-0.889749459571781
"364","treatment",1.40334832612052,3.23536527791871,0.819438468719305
"365","treatment",1.19815325355912,2.2498543085518,-0.142880151382449
"366","treatment",-0.231372821911877,1.86341783403046,-0.0523189265783785
"367","treatment",3.29923230070893,4.65758281160785,2.89597959178057
"368","treatment",-0.301151754340926,2.41658866020076,-0.188326702086386
"369","treatment",-0.0812967008423315,-2.16916395349797,-2.0599793707621
"370","treatment",0.152850519789612,2.64141622959714,-0.0225183749623274
"371","treatment",0.24044016865592,1.86843330280808,0.107933033223411
"372","treatment",-0.431540661905618,0.318554479216967,-1.33975532559318
"373","treatment",1.48130575305747,2.1590793659,0.99972113905162
"374","treatment",0.843742133016242,1.90588661871484,0.676961834454644
"375","treatment",0.860893052330697,2.39237088890544,0.726770575834289
"376","treatment",0.855796326905314,3.02713053393315,-0.370280925555639
"377","treatment",-0.287866580712837,2.75359188734038,0.440680600302156
"378","treatment",0.228090108851728,2.34657886001503,0.255787047252509
"379","treatment",2.11762036117346,2.91581436504808,0.279145265632979
"380","treatment",0.99782057713522,3.0406738257049,1.54556051018754
"381","treatment",0.458072392399763,2.63740327217819,-0.415100429669728
"382","treatment",-0.277844122327639,2.46309494634007,-0.494531298845583
"383","treatment",1.30907265686111,2.38045792261538,1.10058421286968
"384","treatment",-0.778609304767188,1.547831550429,-0.562952095103278
"385","treatment",0.543444896555701,2.950917177195,1.04808809360248
"386","treatment",0.535945235833032,1.59081296137493,-0.7259659836054
"387","treatment",0.256896159549453,2.53155455268671,-0.216295978226446
"388","treatment",-0.461454676710303,2.33415905767288,-0.511604563720757
"389","treatment",0.861670007064257,2.27907199448135,0.423582742004593
"390","treatment",-0.999513547292501,1.75867647346096,-0.116686287858039
"391","treatment",0.771271295961647,2.80284312004757,1.01664646514381
"392","treatment",-0.778677368556426,1.28945131412829,-0.873590558893679
"393","treatment",-0.842791148850629,0.623336115408215,-1.24753769051717
"394","treatment",0.798553116193297,2.20610158788359,-0.220924117062327
"395","treatment",0.863930395517793,2.26892221741286,0.666779174016998
"396","treatment",-0.43761882864303,2.68649890424794,0.0473872029286533
"397","treatment",0.149289116177836,2.90618883802537,0.428606534125415
"398","treatment",-0.934453254324019,1.85059312995681,-1.11981952276231
"399","treatment",-1.06712378445925,2.71020591025262,-0.445916065935789
"400","treatment",-0.183426152595048,2.28792664898813,-0.220043253983551
"401","treatment",-0.030847362493811,1.60648499714692,-0.112099864443483
"402","treatment",1.35966446541192,2.18896832161275,0.423818464058282
"403","treatment",-0.753528745559766,1.81794456315346,-0.489572329447377
"404","treatment",-0.649270710306807,2.666711305881,-0.446410602026251
"405","treatment",-0.901736211767568,2.100160203822,-0.35801439754558
"406","treatment",3.41477597908086,2.88670748664089,1.93131414920929
"407","treatment",-0.329567212546236,1.71614372664098,0.212381452177107
"408","treatment",0.571518267357906,3.13377999401744,-0.0562174973511425
"409","treatment",-0.119426726648763,2.03891412205987,-0.432283796504519
"410","treatment",-0.136114795165217,2.67193844941229,-0.644673360099451
"411","treatment",-0.642340813249054,1.30182337248069,-0.107381117178396
"412","treatment",-1.47500071761759,-0.238619275837648,-1.55336987240005
"413","treatment",2.54297417286315,4.12150234831637,1.71631139160053
"414","treatment",1.05432935269959,2.05905438255826,0.83996775703521
"415","treatment",-0.0999607202608248,0.967035398494756,-1.01771729582458
"416","treatment",-1.12960309377647,2.59523180598927,-0.478687625319166
"417","treatment",-0.23060600530933,2.15956546922032,-0.101489616326926
"418","treatment",0.447764842542723,2.29331198786111,0.946957170826219
"419","treatment",-0.522042583778958,2.66559633769521,-0.0941857407497384
"420","treatment",0.310865571384695,1.97546136990542,0.0212988041292657
"421","treatment",-0.745770641053869,1.33361314366823,-0.91690785034899
"422","treatment",-0.261056324513312,2.39412684830271,-0.0420257679774438
"423","treatment",0.415387064857843,2.85440051617556,-0.13669924780863
"424","treatment",0.505108569565594,2.14876488720153,-0.258130742517624
"425","treatment",0.079452648617137,1.61792096752027,0.0777654844944801
"426","treatment",-1.2319563387522,0.849311455250857,-1.19590095197259
"427","treatment",0.69560859032182,2.20465080109899,-0.234023454823322
"428","treatment",-0.651342189725395,1.16578021225477,-0.366140370364528
"429","treatment",0.120829635912342,2.01365160875852,0.406667552296445
"430","treatment",1.15250829081535,1.93784059309642,1.22399048613737
"431","treatment",-0.0361418132236078,1.30254558624075,-0.644459324900407
"432","treatment",0.0105240520783878,1.93714929195047,-0.704951188388594
"433","treatment",-0.410689236345607,1.69426316805303,0.00760442947126236
"434","treatment",0.914017423271595,2.40446844646723,0.895330072043107
"435","treatment",-1.33727107789807,-0.289211226644178,-1.49290527891589
"436","treatment",0.485912860085112,2.54154598883024,-0.463876827091296
"437","treatment",0.808962232862856,1.30941433851149,-0.717241779330993
"438","treatment",-1.1261500984835,1.5260383586083,-0.993657370780904
"439","treatment",-0.212914499601401,1.3161995143383,-0.224099259311525
"440","treatment",0.74849944953684,2.27527598001073,1.04927138487245
"441","treatment",1.39168197855374,3.20553446409261,1.63209247409676
"442","treatment",-2.07643019468882,-0.937229510631463,-1.4231992414888
"443","treatment",-0.677947997541355,2.78201450294349,-0.0615054017101349
"444","treatment",-0.169320396314363,2.32176570324703,0.183958939327933
"445","treatment",-0.125840017160169,1.48797129742831,0.326046136409049
"446","treatment",-1.18793728129638,2.45196469952511,0.176355499383026
